symbol,name,currency,exchange,mic_code,country,type,added_date,deleted_date,figi_code
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAIBALAJI,Jai Balaji Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAICORPLTD,Jai Corp Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAINAM.SM,JAINAM FERRO ALLOY,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAINSTUDIO,Jain Studios Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAIPURKURT,Nandani Creation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JALAN.SM,JALAN TRANSOLUTION,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAMNAAUTO,Jamna Auto Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JASH,Jash Engineering Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAYAGROGN,Jayant Agro-Organics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAYBARMARU,Jay Bharat Maruti Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAYNECOIND,Jayaswal Neco Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JAYSREETEA,Jay Shree Tea & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JBFIND,JBF Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JBMA,JBM Auto Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JCHAC,Johnson Controls-Hitachi Air Conditioning India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JETAIRWAYS,Jet Airways ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JETFREIGHT,Jet Freight Logistics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JFLLIFE.SM,JFL LIFE SCIENCES,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
JHS,JHS Svendgaard Laboratories Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JIKIND,JIK Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDALPHOT,Jindal Photo Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDALPOLY,Jindal Poly Films Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDALSAW,Jindal Saw Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDALSTEL,Jindal Steel & Power Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDCOT,Jindal Cotex Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDRILL,Jindal Drilling & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JINDWORLD,Jindal Worldwide Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JIOFIN,Jio Financial Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JISLDVREQS,Jain Irrigation Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JISLJALEQS,Jain Irrigation Systems Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JITFINFRA,JITF Infralogistics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JIYAECO,Jiya Eco-Products Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
J&KBANK,The Jammu and Kashmir Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JKCEMENT,J.K. Cement Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JKIL,J. Kumar Infraprojects Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JKLAKSHMI,JK Lakshmi Cement Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JKPAPER,JK Paper Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JKTYRE,JK Tyre & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JLHL,Jupiter Life Line Hospitals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JMA,Jullundur Motor Agency ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JMCPROJECT,JMC Projects ,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
JMFINANCIL,JM Financial Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JMTAUTOLTD,JMT Auto Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
JOCIL,Jocil Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JPASSOCIAT,Jaiprakash Associates Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JPINFRATEC,Jaypee Infratech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JPPOWER,Jaiprakash Power Ventures Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JSL,Jindal Stainless Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JSLHISAR,Jindal Stainless ,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
JSLL.SM,JEENA SIKHO LIFECA,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
JSWENERGY,JSW Energy Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JSWHL,JSW Holdings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JSWISPL,JSW Ispat Special Products Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JSWSTEEL,JSW Steel Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JTEKTINDIA,JTEKT India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JTLIND,JTL Industries Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JTLINFRA,JTL Infra Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JUBLFOOD,Jubilant FoodWorks Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JUBLINDS,Jubilant Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JUBLINGREA,Jubilant Ingrevia Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JUBLPHARMA,Jubilant Pharmova Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JUSTDIAL,Just Dial Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JWL,Jupiter Wagons Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JYOTHYLAB,Jyothy Labs Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
JYOTISTRUC,Jyoti Structures Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KABRAEXTRU,Kabra Extrusiontechnik Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAJARIACER,Kajaria Ceramics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAKATCEM,Kakatiya Cement Sugar and Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KALYANIFRG,Kalyani Forge Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KALYANKJIL,Kalyan Jewellers India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KALYANKJIL.BL,Kalyan Jewellers Ind Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-08-17,
KAMATHOTEL,Kamat Hotels ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAMDHENU,Kamdhenu Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAMOPAINTS,Kamdhenu Ventures Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KANANIIND,Kanani Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KANDARP.SM,KANDARP DIGI SMART,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KANORICHEM,Kanoria Chemicals & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KANPRPLA,Kanpur Plastipack Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KANSAINER,Kansai Nerolac Paints Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAPSTON,Kapston Facilities Management Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KARMAENG,Karma Energy Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KARURVYSYA,The Karur Vysya Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAVVERITEL,Kavveri Telecom Products Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAYA,Kaya Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KAYNES,Kaynes Technology India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KBCGLOBAL,KBC Global Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KCK.SM,KCK INDUSTRIES LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
KCP,The KCP Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KCPSUGIND,K.C.P. Sugar and Industries Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KDDL,KDDL Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KDL.SM,Kore Digital Limited,INR,NSE,XNSE,India,Common Stock,2024-10-12,2024-10-19,
KEC,KEC International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KECL,Kirloskar Electric Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KEEPLEARN,DSJ Keep Learning Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KEERTI,Keerti Knowledge and Skills Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
KEI,KEI Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KELLTONTEC,Kellton Tech Solutions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KENNAMET,Kennametal India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KERNEX,Kernex Microsystems ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KESORAMIND,Kesoram Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KEYFINSERV,Keynote Financial Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KFINTECH,KFin Technologies Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KGL,Karuturi Global Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KHADIM,Khadim India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KHAICHEM,Khaitan Chem & Fert Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KHAITANLTD,Khaitan ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KHANDSE,Khandwala Securities Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KHFM.SM,KHFM H AND F MGT S,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KICL,Kalyani Investment Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KILITCH,Kilitch Drugs ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIMS,Krishna Institute of Medical Sciences Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KINGFA,Kingfa Science & Technology ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIOCL,KIOCL Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIRIINDUS,Kiri Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIRLFER,Kirloskar Ferrous Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
KIRLOSBROS,Kirloskar Brothers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIRLOSENG,Kirloskar Oil Engines Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIRLOSIND,Kirloskar Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KIRLPNU,Kirloskar Pneumatic Co Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KITEX,Kitex Garments Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KKCL,Kewal Kiran Clothing Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KMSUGAR,K.M. Sugar Mills Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KNAGRI.SM,KN AGRI RESOURCES,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
KNRCON,KNR Constructions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOHINOOR,Kohinoor Foods Ltd.,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOKUYOCMLN,Kokuyo Camlin Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOLTEPATIL,Kolte-Patil Developers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOPRAN,Kopran Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KORE.SM,JAY JALARAM TECHNO,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
KOTAKBANK,Kotak Mahindra Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTAKCONS,Kotak NIFTY India Consumption ETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
KOTAKLIQ,Kotak Mahindra Mutual Fund - Kotak Nifty 1d Rate Liquid Etf,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTAKLOVOL,Kotak Nifty 100 Low Vol 30 ETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
KOTAKMID50,Kotak Mahindra Mutual Fund - Kotak Midcap 50 Etf,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTAKMNC,Kotak Nifty MNC ETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
KOTAKSILVE,Kotak Mahindra Mutual Fund - Kotak Silver ETF Fund,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTARISUG,Kothari Sugars and Chemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTHARIPET,Kothari Petrochemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTHARIPRO,Kothari Products Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOTYARK.SM,KOTYARK INDUSTRIES,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KOVAI,Kovai Medical Center and Hospital Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KPIGLOBAL,K.P.I. Global Infrastructure Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KPIGREEN,KPI Green Energy Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KPIL,Kalpataru Projects International Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KPITTECH,KPIT Technologies Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KPRMILL,K.P.R. Mill Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRBL,KRBL Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KREBSBIO,Krebs Biochemicals & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRIDHANINF,Kridhan Infra Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRISHANA,Krishana Phoschem Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRISHCA.SM,KRISHCA STRAPPING,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
KRISHIVAL.SM,EMPYREAN CASHEWS L,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRISHNADEF.SM,KRISHNA DEFENCE AN,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
KRITI,Kriti Industries ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRITIKA,Kritika Wires Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRITINUT,Kriti Nutrients Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KRSNAA,Krsnaa Diagnostics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSB,KSB Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSCL,Kaveri Seed Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSERASERA,KSS Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSHITIJPOL,Kshitij Polyline Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSK,KSK Energy Ventures Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSL,Kalyani Steels Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSOLVES,Ksolves India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KSOLVES.SM,KSOLVES INDIA LTD,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KTKBANK,The Karnataka Bank Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
KUANTUM,Kuantum Papers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAGNAM,Lagnam Spintex Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAKPRE,Lakshmi Precision Screws Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAL,Lorenzini Apparels Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LALPATHLAB,Dr. Lal PathLabs Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAMBODHARA,Lambodhara Textiles Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LANCER,LANCER CONTAINER L,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
LANDMARK,Landmark Cars Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LANDMARK.BL,Landmark Cars Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
LAOPALA,La Opala RG Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LASA,Lasa Supergenerics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LATENTVIEW,Latent View Analytics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LATTEYS,Latteys Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAURUSLABS,Laurus Labs Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAXMICOT,Laxmi Cotspin Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LAXMIMACH,Lakshmi Machine Works Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LCCINFOTEC,LCC Infotech Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LEMERITE.SM,LE MERITE EXPORTS,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LEMONTREE,Lemon Tree Hotels Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LEXUS,Lexus Granito ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LFIC,Lakshmi Finance & Industrial Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LGBBROSLTD,L.G. Balakrishnan & Bros Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LGBFORGE,LGB Forge Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LIBAS,Libas Designs Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LIBERTSHOE,Liberty Shoes Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LICHSGFIN,LIC Housing Finance Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LICI,Life Insurance Corporation of India,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LICMFGOLD,LIC MF Gold ETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LIKHITHA,Likhitha Infrastructure Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LINC,Linc Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LINCOLN,Lincoln Pharmaceuticals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LINDEINDIA,Linde India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LIQUID,MIRAEAMC - LIQUID,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LLOYDSME,Lloyds Metals and Energy Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LLOYDS.SM,LLOYDS LUXURIES LI,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LODHA,Macrotech Developers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LOKESHMACH,Lokesh Machines Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LORDSCHLO,Lords Chloro Alkali Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LOTUSEYE,Lotus Eye Hospital and Institute Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LOVABLE,Lovable Lingerie Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LOWVOL,MIRAEAMC - MANV30F,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LOYALTEX,Loyal Textile Mills Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LPDC,Landmark Property Development Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LRRPL.SM,LEAD RECLAIM & RUB,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LSIL,Lloyds Steels Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
LT,Larsen & Toubro Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
L&TFH,L&T Finance Holdings Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LTGILTBEES,Nippon India Mutual Fund - Nippon India ETF Long Term Gilt,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LTIM,LTIMindtree Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LTTS,L&T Technology Services Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LUMAXIND,Lumax Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LUMAXTECH,Lumax Auto Technologies Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LUPIN,Lupin Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LUXIND,Lux Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LXCHEM,Laxmi Organic Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LYKALABS,Lyka Labs Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
LYPSAGEMS,Lypsa Gems & Jewellery Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAANALU,Maan Aluminium Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MACPOWER,Macpower CNC Machines Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MADHAV,Madhav Marbles and Granites Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MADHAVBAUG.SM,VAIDYA SANE AYURVE,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MADHUCON,Madhucon Projects Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MADRASFERT,Madras Fertilizers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAGADSUGAR,Magadh Sugar & Energy Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAGNUM,Magnum Ventures Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAGOLDETF,Mirae Asset Mutual Fund - Mirae Asset Gold Etf,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
MAGS813ETF,Mirae Asset Investment Managers ,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
MAGSON.SM,MAGSON RETAIL AND,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHABANK,Bank of Maharashtra,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHASTEEL,Mahamaya Steel Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHEPC,Mahindra EPC Irrigation Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHESHWARI,Maheshwari Logistics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHICKRA.SM,MAHICKRA CHEMICALS,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHLIFE,Mahindra Lifespace Developers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHLOG,Mahindra Logistics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHSCOOTER,Maharashtra Scooters Ltd.,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAHSEAMLES,Maharashtra Seamless Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAITHANALL,Maithan Alloys Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAKEINDIA,MIRAEAMC - MAMFGETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAKS.SM,MAKS ENERGY SOLUTI,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
MALLCOM,Mallcom ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MALUPAPER,Malu Paper Mills Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MAM150ETF,Mirae Asset Nifty Midcap 150 ETF,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANAKALUCO,Manaksia Aluminium Company Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANAKCOAT,Manaksia Coated Metals & Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANAKSIA,Manaksia Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANAKSTEEL,Manaksia Steels Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANALIPETC,Manali Petrochemicals Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANAPPURAM,Manappuram Finance Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANGALAM,Mangalam Drugs & Organics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANGLMCEM,Mangalam Cement Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANINDS,Man Industries ,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANINFRA,Man Infraconstruction Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANKIND,Mankind Pharma Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANOMAY,Manomay Tex India Ltd,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANORAMA,Manorama Industries Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANORG,Mangalam Organics Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANPASAND,Manpasand Beverages Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANUGRAPH,Manugraph India Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
MANV30F,Mirae Asset Im ,INR,NSE,XNSE,India,Common Stock,2023-09-25,2024-10-19,
MANYAVAR,Vedant Fashions Limited,INR,NSE,XNSE,India,Common Stock,2023-09-25,,
